LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH,preciselyID,livingSquareFootage,saleAmount,buildingID,buildingType,elevation,maximumElevation,minimumElevation,buildingArea
-75.1984751,39.9665747,3812,ASPEN ST,,Philadelphia,University City,West Philadelphia,19104,243035200,3ae73bcef6cd462a,P0000JCD8JVF,,,B000CTRV1VCZ,Residential,88.0,89.0,85.0,902.0
-75.1984346,39.9663588,3815,OLIVE ST,,Philadelphia,University City,West Philadelphia,19104,243027500,f4028df5107658c4,P0000JCBUH1C,984.0,78000.0,B000CTQ2IWT1,Residential,90.0,90.0,88.0,700.0
-75.2004307,39.9647038,3900,MELON ST,,Philadelphia,University City,West Philadelphia,19104,242221100,7ddf4035978849cb,P0000JCBUHE0,940.0,45000.0,B000CTQ2IDZG,Residential,99.0,99.0,98.0,541.0
-75.2003094,39.9641308,3908,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242215700,011bcfc3aa02580d,P0000JCD8LLN,,50000.0,,,,,,
-75.2090512,39.9729434,1108,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,62292000,114622f1c18f342a,P0000JCBUIGV,1568.0,800.0,B000CTQ2CWEF,Residential,119.0,120.0,117.0,1109.0
-75.2017798,39.9639536,3952,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242217900,17ed86f8cced512b,P0000JCD8KCC,,47000.0,B000CTQ2AEM9,Mixed,97.0,98.0,97.0,740.0
-75.2059486,39.9728897,1113,N 41ST ST,,Philadelphia,University City,West Philadelphia,19104,62248800,3dec897ba3c22026,P0000JCCWK2K,2556.0,55800.0,B000CTQ2AMBG,Residential,106.0,108.0,105.0,1180.0
-75.2044461,39.9730543,1112,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,885078480,fa2c3f705bedf880,P0000JCD8JRF,,25000.0,,,,,,
-75.2065444,39.9728238,1112,N 41ST ST,,Philadelphia,University City,West Philadelphia,19104,62256900,65289ec4089e1860,P0000JCD8JV2,,15100.0,,,,,,
-75.195278,39.9652196,3606,MELON ST,,Philadelphia,University City,West Philadelphia,19104,242104810,e0b54f0e5fcbf4e0,P0000JCBUDUG,1524.0,,B000CTRV1L68,Residential,102.0,104.0,102.0,605.0
-75.1968423,39.9655818,3710,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,242122800,40f956f703ecae59,P0000JCD8KB1,,,,,,,,
-75.2004004,39.9644774,3901,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242218900,0fc3363f800a950b,P0000JCD8JAT,,,,,,,,
-75.2107898,39.9706671,4312,OTTER ST,,Philadelphia,University City,West Philadelphia,19104,62132800,da253733f17355c4,P0000JCBUK4U,1002.0,,B000CTQ2F5OQ,Residential,119.0,119.0,117.0,740.0
-75.2037918,39.9584704,30,N PRESTON ST,,Philadelphia,University City,West Philadelphia,19104,61191400,a4cb8e7e890203ef,P0000JCBUTK3,1656.0,160000.0,B000CTQ2J67C,Residential,94.0,94.0,94.0,835.0
-75.2037569,39.9698506,882,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,62232000,439b01f2cfe68538,P0000JCBUFI9,1212.0,5500.0,B000CTQ2DU1E,Residential,112.0,113.0,112.0,540.0
-75.2104324,39.9740216,4210,W STILES ST,,Philadelphia,University City,West Philadelphia,19104,62184012,3771d8fea503c48e,P0000JCBUJL7,1906.0,104230.0,B000CTQ2JB7W,Residential,117.0,117.0,116.0,821.0
-75.2108435,39.9709707,4313,OTTER ST,,Philadelphia,University City,West Philadelphia,19104,62135700,c18bcfa964fd615d,P0000JCBUK58,1051.0,,B000CTQ2HSNZ,Residential,118.0,118.0,117.0,732.0
-75.2120372,39.9704181,918,BELMONT AVE,,Philadelphia,University City,West Philadelphia,19104,62340100,3158e39a1eed2014,P0000JCD8LGW,,4800.0,,,,,,
-75.2005055,39.9649704,3905,MELON ST,,Philadelphia,University City,West Philadelphia,19104,242223600,113f3dcc5f52c25a,P0000JCBUHDU,970.0,46000.0,B000CTQ2ACE2,Residential,102.0,102.0,98.0,508.0
-75.2064301,39.9704472,4117,WESTMINSTER AVE,,Philadelphia,University City,West Philadelphia,19104,62097500,32503b8bda87b395,P0000JCD8JSC,,15500.0,,,,,,
-75.2083032,39.9625814,4235,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,61053100,22268698dbe8d67c,P0000JCBUGCD,1388.0,310000.0,B000CTQ2J0ZC,Residential,101.0,102.0,98.0,766.0
-75.1950207,39.9675396,747,N 36TH ST,,Philadelphia,University City,West Philadelphia,19104,243076000,70fe9400291c84a1,P0000JCBUDSV,1140.0,,B000CTRV1KW8,Residential,87.0,88.0,87.0,704.0
-75.2073021,39.9682169,4135,PARRISH ST,,Philadelphia,University City,West Philadelphia,19104,62061500,550eb399549ad2c8,P0000JCBUFXJ,1943.0,26000.0,B000CTQ2EIA9,Residential,112.0,112.0,111.0,906.0
-75.1901703,39.9658009,657,N 33RD ST,,Philadelphia,University City,West Philadelphia,19104,242143300,397cebf537119990,P0000JCBUD0W,2315.0,130000.0,B000CTQ2GO8A,Residential,107.0,107.0,106.0,923.0
-75.2101906,39.9672561,4314,RENO ST,,Philadelphia,University City,West Philadelphia,19104,62042800,a9535bb2641756a5,P0000JCBUGJE,1160.0,9100.0,B000CTQ2DNW6,Residential,114.0,115.0,113.0,851.0
-75.2123135,39.9708003,949,N 45TH ST,,Philadelphia,University City,West Philadelphia,19104,62355700,f723d45410bc3872,P0000JCD8L57,988.0,5000.0,B000CTRV0VVI,Residential,116.0,118.0,115.0,556.0
-75.2076323,39.9628601,611,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,61260400,db2881e092e038f6,P0000JCBUGCZ,,9000.0,B000CTRV1DXC,Residential,98.0,98.0,96.0,1395.0
-75.2122625,39.9698282,915,N 45TH ST,,Philadelphia,University City,West Philadelphia,19104,62354000,7a3e9d640c9be387,P0000JCD8LRT,,21500.0,,,,,,
-75.2125763,39.971826,1015,N 45TH ST,,Philadelphia,University City,West Philadelphia,19104,62358000,cad30dd2cdaf7457,P0000JCD8JI5,,56365.0,,,,,,
-75.2073349,39.943686,1364,S 45TH ST,,Philadelphia,University City,West Philadelphia,19104,272151300,ed1dbbdcddcd89c4,P0000JCD8KXW,,12000.0,,,,,,
-75.2051632,39.9528431,243,S 41ST ST,,Philadelphia,University City,West Philadelphia,19104,881607555,30f72095645b6eea,P0000JCBUTGP,3240.0,,B000CTRV10GK,Residential,74.0,75.0,73.0,2437.0
-75.1998899,39.9658706,713,N 39TH ST,,Philadelphia,University City,West Philadelphia,19104,886586590,0b8f876be36c1372,P0000JCD8LFG,7650.0,,,,,,,
-75.1923704,39.9666992,712,N 34TH ST,,Philadelphia,University City,West Philadelphia,19104,243070600,e2fe53bc30453322,P0000JCD8LH5,,47500.0,,,,,,
-75.1932266,39.9663821,3435,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,243008100,b90ed7b6d7886b98,P0000JCBUCGS,1158.0,,B000CTQ2B4V2,Residential,96.0,96.0,94.0,594.0
-75.1916584,39.9666012,3312,MANTUA AVE,,Philadelphia,University City,West Philadelphia,19104,243000410,b948932009206d3a,P0000JCD8LDR,,,,,,,,
-75.2090125,39.9713963,4210,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,62137900,a488914d4afb6367,P0000JCBUK3G,1214.0,150000.0,B000CTQ2J7PW,Residential,119.0,119.0,118.0,727.0
-75.2044912,39.9720894,4013,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,62143800,9b15a227c07d1dd8,P0000JCBUIKE,1128.0,,B000CTQ2JXZT,Residential,111.0,112.0,109.0,776.0
-75.2092939,39.9670655,4215,BROWN ST,,Philadelphia,University City,West Philadelphia,19104,62004700,e0d09a104a0e5858,P0000JCD8JBC,,,,,,,,
-75.2094933,39.9681875,820,HUTTON ST,,Philadelphia,University City,West Philadelphia,19104,885083420,c2d509f99ee5cb63,P0000JCD8LLO,,,,,,,,
-75.1943784,39.962088,3601,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241191700,3c0a522472545a1e,P0000JCBUF8I,3934.0,86000.0,B000CTQ2FWSI,Residential,107.0,109.0,105.0,2255.0
-75.2104124,39.9660801,763,PALLAS ST,,Philadelphia,University City,West Philadelphia,19104,61289700,7fc6732fb4e23c36,P0000JCBUGKS,1060.0,6500.0,B000CTQ2B5J6,Residential,108.0,109.0,106.0,736.0
-75.2002856,39.9652196,672,N 39TH ST,,Philadelphia,University City,West Philadelphia,19104,242232310,ea7416bf6f5c3691,P0000JCD8L8P,,12524.0,,,,,,
-75.1931407,39.9609267,3504,BARING ST,,Philadelphia,University City,West Philadelphia,19104,774068500,2e6685b9159224a1,P0000JCCWJB4,5023.0,,B000CTQ2BSBO,Business,108.0,109.0,106.0,10714.0
-75.2077064,39.9702867,4155,WESTMINSTER AVE,,Philadelphia,University City,West Philadelphia,19104,62099400,df1dd99a2a8d5378,P0000JCBUK11,1350.0,15000.0,B000CTQ2C33P,Residential,108.0,109.0,107.0,794.0
-75.2034697,39.9736561,3941,CAMBRIDGE ST,,Philadelphia,University City,West Philadelphia,19104,774086000,7b88dfdeca6c4b21,P0000JCD8KS2,,12500.0,,,,,,
-75.2004116,39.968592,835,N 39TH ST,,Philadelphia,University City,West Philadelphia,19104,243151500,219e08269ae8cb9c,P0000JCBUFJG,1142.0,,B000CTQ2I7GH,Residential,93.0,94.0,93.0,707.0
-75.2012444,39.9651173,673,UNION ST,,Philadelphia,University City,West Philadelphia,19104,242234800,9a385ad0f1f20153,P0000JCD8KT6,,32000.0,,,,,,
-75.197565,39.9672428,750,N DE KALB ST,,Philadelphia,University City,West Philadelphia,19104,243090710,e1ceab7fe1bea268,P0000JCBUGZ3,1064.0,,B000CTQ2DMHO,Residential,79.0,80.0,78.0,727.0
-75.2062829,39.9690304,4104,OGDEN ST,,Philadelphia,University City,West Philadelphia,19104,886740105,2d446d5b082e772f,P0000JCD8K4G,2250.0,1023000.0,B000CTQ2G9TM,Residential,113.0,113.0,111.0,745.0
-75.1967143,39.9662244,712,N 37TH ST,,Philadelphia,University City,West Philadelphia,19104,243081410,2aa784eced564b6e,P0000JCBUH08,1148.0,,B000CTQ2F6FK,Residential,88.0,88.0,88.0,688.0
-75.2094335,39.9745581,4162,LEIDY AVE,,Philadelphia,University City,West Philadelphia,19104,62192800,6ca0059f74e555fb,P0000JCBUJI1,2808.0,140000.0,B000CTQ2GUJP,Residential,114.0,116.0,113.0,1157.0
-75.206388,39.9581085,14,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,61250800,2ca589d9e1615be0,P0000JCBUE3U,1264.0,190000.0,B000CTQ2IDK9,Residential,88.0,88.0,87.0,854.0
-75.2065307,39.9616509,515,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,61246400,6e7739627e480989,P0000JCBUI2M,1140.0,140000.0,B000CTQ2FNXX,Residential,92.0,93.0,92.0,795.0
-75.2025791,39.9681227,3967,RENO ST,,Philadelphia,University City,West Philadelphia,19104,243136900,4ac5f1e28e5d8528,P0000JCBUFKI,966.0,,B000CTQ2BGIZ,Residential,104.0,106.0,102.0,686.0
-75.2124912,39.9699615,914,N 45TH ST,,Philadelphia,University City,West Philadelphia,19104,62362100,f71643c8195cd767,P0000JCBUJ5K,900.0,,B000CTQ2CH32,Residential,117.0,118.0,117.0,573.0
-75.2051601,39.9691016,4046-52,OGDEN ST,,Philadelphia,University City,West Philadelphia,19104,886740030,46e92c1e8e286a19,,,,B000CTQ2ABAX,Residential,116.0,116.0,113.0,1141.0
-75.2053876,39.9516085,305,S 41ST ST,,Philadelphia,University City,West Philadelphia,19104,881607610,dc1239a72fed607a,P0000JCCWKEP,3960.0,2450000.0,B000CTQ2F4NS,Residential,77.0,80.0,76.0,3168.0
-75.2047615,39.9678858,4021,RENO ST,,Philadelphia,University City,West Philadelphia,19104,62044900,79e299c6eab8b4f3,P0000JCBUFYT,1060.0,1000.0,B000CTQ2EZMD,Residential,111.0,112.0,111.0,662.0
-75.198292,39.9654471,3814,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,242124710,8e15108c4f9fffbc,P0000JCBUGVB,1635.0,,B000CTQ2DBFM,Residential,90.0,90.0,89.0,748.0
-75.2017353,39.9637322,3951,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242214810,35e19bf9ab78aa30,P0000JCBUHHR,1131.0,175000.0,B000CTQ2JK6E,Residential,98.0,99.0,98.0,642.0
-75.2022279,39.9587362,46,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,61161620,23d886ae8da6cf3f,P0000JCMYM71,,,B000CTSIKEQ7,Residential,104.0,105.0,100.0,4372.0
-75.2091733,39.9661778,753,N 43RD ST,,Philadelphia,University City,West Philadelphia,19104,61281900,ff384eaba9af48ce,P0000JCD8JG4,2648.0,338956.0,B000CTQ2F8WZ,Residential,111.0,112.0,111.0,1237.0
-75.1968909,39.9673256,758,N 37TH ST,,Philadelphia,University City,West Philadelphia,19104,243083700,ad249ed6628bdca2,P0000JCBUGZD,1014.0,14000.0,B000CTQ2HR7X,Residential,80.0,80.0,79.0,837.0
-75.2092427,39.9671873,4234,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,885057820,99a6295b1264c6b9,P0000JCD8KS7,,48245.0,,,,,,
-75.1922125,39.9644632,3406,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242058200,6bcc8cb67512ee7b,P0000JCD8L81,,75000.0,,,,,,
-75.2096016,39.9626406,4301,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,61053610,1296635240b55168,P0000JCD8LKL,,800.0,,,,,,
-75.2108918,39.9711775,4312,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,62140300,65e30c0032e5b9db,P0000JCBUK1Y,1290.0,,B000CTQ2FR6H,Residential,119.0,119.0,118.0,917.0
-75.209372,39.9732375,4212,W GIRARD AVE,,Philadelphia,University City,West Philadelphia,19104,62171500,d0fe04d84ee8f94e,P0000JCD8L2U,2451.0,980000.0,B000CTQ2GFDI,Residential,116.0,119.0,116.0,1348.0
-75.2081465,39.9673554,815,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,62296310,1ed3ead033abc818,P0000JCBUJVQ,728.0,11400.0,B000CTQ2I123,Residential,112.0,113.0,112.0,426.0
-75.2032413,39.9738791,1144,UNION ST,,Philadelphia,University City,West Philadelphia,19104,243230500,d8188cc3f4855eb3,P0000JCD8LS6,,2010.0,,,,,,
-75.2029327,39.9739121,1145,UNION ST,,Philadelphia,University City,West Philadelphia,19104,243228000,77b708d4495e5429,P0000JCD8KXJ,,8000.0,,,,,,
-75.2063037,39.9616735,514,N HOLLY ST,,Philadelphia,University City,West Philadelphia,19104,61238300,9b6664a8b7dfb33e,P0000JCBUI0D,1020.0,12000.0,B000CTQ2C2BE,Residential,95.0,96.0,94.0,763.0
-75.2059437,39.9617071,515,N HOLLY ST,,Philadelphia,University City,West Philadelphia,19104,61231600,01307a940ad3ae55,P0000JCBUI0U,996.0,193650.0,B000CTQ2J2QI,Residential,97.0,97.0,96.0,718.0
-75.211697,39.9673147,815-33,LEX ST,,Philadelphia,University City,West Philadelphia,19104,886810806,ee23c2fdff57007b,,,,B000CTQ2J7QC,Residential,108.0,108.0,106.0,739.0
-75.2089659,39.9719129,4211,MANTUA AVE,,Philadelphia,University City,West Philadelphia,19104,62114500,8d64da5e709473f7,P0000JCBUJ40,1580.0,,B000CTQ2HC06,Residential,119.0,120.0,118.0,883.0
-75.2039616,39.9582847,4063,FILBERT ST,,Philadelphia,University City,West Philadelphia,19104,61008100,89b43b7655f0789b,P0000JCBUTKG,800.0,52500.0,B000CTQ2GENC,Residential,92.0,92.0,90.0,480.0
-75.1889014,39.9626515,3213,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241187500,00cbc2fa983c897a,P0000JCD8KO4,,190000.0,,,,,,
-75.2069674,39.9662932,4153,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,871066750,1c86917bbc17c976,P0000JCBUHOW,2359.0,52480.0,B000CTQ2EF20,Residential,108.0,110.0,107.0,1091.0
-75.1896194,39.9571954,3300R-04,ARCH ST,,Philadelphia,University City,West Philadelphia,19104,885317420,4aa35d7a9f85c044,,,,,,,,,
-75.2096873,39.9628759,611,PALLAS ST,,Philadelphia,University City,West Philadelphia,19104,61289000,5ff41badec9a7eee,P0000JCBUGFJ,,14200.0,,,,,,
-75.2100702,39.962877,604,PALLAS ST,,Philadelphia,University City,West Philadelphia,19104,61291300,b9d3033128ecb64c,P0000JCBUGFH,1070.0,,B000CTQ2DEN9,Residential,103.0,104.0,102.0,746.0
-75.1933462,39.9669891,727,N 35TH ST,,Philadelphia,University City,West Philadelphia,19104,243075010,1c63dc1c8c5ed0e5,P0000JCD8JP1,,90000.0,,,,,,
-75.2011054,39.9683184,3915,RENO ST,,Philadelphia,University City,West Philadelphia,19104,243134710,190d1ca209245a0e,P0000JCBUFKZ,1016.0,41000.0,B000CTQ2DY8U,Residential,95.0,96.0,95.0,590.0
-75.2102842,39.9756158,4204,VIOLA ST,,Philadelphia,University City,West Philadelphia,19104,62206810,96a7c7aebc75e11f,P0000JCD8JZQ,,,,,,,,
-75.210411,39.9754124,4205,LEIDY AVE,,Philadelphia,University City,West Philadelphia,19104,62199210,458f19b2884b6eb3,P0000JCD8JOJ,,800.0,,,,,,
-75.2093513,39.9692251,864,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,62303300,fcd68a8fdec2f894,P0000JCBUKAJ,1342.0,,B000CTQ2IJYQ,Residential,115.0,115.0,114.0,839.0
-75.2101774,39.9712594,953,N 43RD ST,,Philadelphia,University City,West Philadelphia,19104,62313600,71feaf51246e7969,P0000JCBUK3Z,1398.0,11100.0,B000CTQ2IMC7,Residential,119.0,119.0,119.0,911.0
-75.2016982,39.9503201,3924,PINE ST,,Philadelphia,University City,West Philadelphia,19104,271091505,fee07cf9031e6a16,P0000JCBULQE,2000.0,2304000.0,B000CTQ2HN10,Residential,85.0,85.0,79.0,739.0
-75.1969315,39.966,3713,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,243010400,6fa1d5e3ccefe7e5,P0000JCBUGY5,1980.0,,B000CTQ2DX7M,Residential,91.0,91.0,90.0,1501.0
-75.2037413,39.9682078,4002,PARRISH ST,,Philadelphia,University City,West Philadelphia,19104,62049100,48225458c362dabf,P0000JCD8LCG,,,,,,,,
-75.2037028,39.967999,4001,RENO ST,,Philadelphia,University City,West Philadelphia,19104,62044500,c511991ebbec004d,P0000JCBUFHB,1190.0,7500.0,B000CTQ2J2DZ,Residential,110.0,111.0,107.0,3714.0
-75.209077,39.9558935,4313,SANSOM ST,,Philadelphia,University City,West Philadelphia,19104,272022900,34e440adaa521eab,P0000JCBUODP,3902.0,85000.0,B000CTQ2J6LG,Residential,65.0,66.0,64.0,1012.0
-75.1999155,39.9670083,3866,FOLSOM ST,,Philadelphia,University City,West Philadelphia,19104,243054300,e6d31630149d89d9,P0000JCBUH5M,1500.0,15500.0,B000CTQ2DHGN,Residential,93.0,95.0,93.0,1062.0
-75.2026534,39.9667644,751,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,243115205,febc7ca699ede84f,P0000JCD8L91,1269.0,835000.0,B000CTQ2H2UP,Residential,111.0,112.0,111.0,636.0
-75.2086049,39.9673405,4229,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,871288100,e0e59456fa96812e,P0000JCBUG8H,3417.0,133000.0,B000CTQ2DRGM,Mixed,112.0,114.0,112.0,1619.0
-75.1979304,39.9610703,3829,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,241144600,1176104cd1ceca1a,P0000JCBURSH,1737.0,180000.0,B000CTQ2GXU2,Residential,107.0,109.0,103.0,735.0
-75.2106084,39.9649638,713,N 44TH ST,,Philadelphia,University City,West Philadelphia,19104,61296510,f43c1d5cde3da7af,P0000JCBUGGV,1440.0,110000.0,B000CTQ2A5EL,Residential,102.0,102.0,101.0,976.0
-75.2020222,39.9650457,3928,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,242227200,9b854db125ea9a79,P0000JCD8LJU,2100.0,40000.0,B000CTQ2EA3Y,Residential,106.0,106.0,105.0,759.0
-75.2063289,39.9604373,415,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,61244200,ddf2c13b5a14ce71,P0000JCBUI2C,1194.0,1.0,B000CTQ2K1V3,Residential,89.0,90.0,86.0,696.0
-75.20291,39.958369,36,WIOTA ST,,Philadelphia,University City,West Philadelphia,19104,61174300,1aff509896e99e69,P0000JCBUTM5,1050.0,,B000CTQ2JBJ4,Residential,97.0,97.0,96.0,680.0
-75.2087648,39.9714208,948,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,62291310,ff121b7e60bac232,P0000JCD8JP9,,,,,,,,
-75.2107313,39.9717719,1014,N 43RD ST,,Philadelphia,University City,West Philadelphia,19104,62319600,fa2907411767797d,P0000JCBUK1F,1246.0,35000.0,B000CTQ2DJM1,Residential,120.0,121.0,120.0,855.0
-75.2085843,39.9648699,4235,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,61137500,31341fd01e89da98,P0000JCBUGEI,,28500.0,,,,,,
-75.1975924,39.965925,3735,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,243011400,acb08fe98dfbd496,P0000JCD8KLA,,5500.0,,,,,,
-75.1977911,39.9669675,3737,ASPEN ST,,Philadelphia,University City,West Philadelphia,19104,243044400,4c6641d3904f0fdb,P0000JCD8JRS,,21000.0,,,,,,
-75.2066627,39.9480193,607-09,S 42ND ST,,Philadelphia,University City,West Philadelphia,19104,881121620,613b2b2c41fa6978,,,,B000CTQ2G7Z5,Residential,68.0,72.0,66.0,1612.0
-75.192649,39.9666869,719,N SHEDWICK ST,,Philadelphia,University City,West Philadelphia,19104,243071600,b2ade51c4297b766,P0000JCBUCG9,1128.0,50000.0,B000CTQ2EWFF,Residential,87.0,89.0,85.0,661.0
-75.2033569,39.9677538,812,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,885776320,44a659e891517ea3,P0000JCBUFH8,,12500.0,,,,,,
-75.1983859,39.9658457,3815,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,243012500,1a67e13f8f864d62,P0000JCBUGUB,1328.0,,B000CTQ2I9L0,Residential,90.0,91.0,90.0,951.0
-75.2048352,39.9737652,4012,W GIRARD AVE,,Philadelphia,University City,West Philadelphia,19104,885070880,c52b78b79a40bc92,P0000JCD8KEF,,120000.0,,,,,,
-75.2061188,39.9661777,4103,ASPEN ST,,Philadelphia,University City,West Philadelphia,19104,61151900,700e86bf2fab11df,P0000JCBUFRF,2064.0,16000.0,B000CTQ2ILNJ,Residential,112.0,113.0,110.0,961.0
-75.2098017,39.9509581,4317,OSAGE AVE,,Philadelphia,University City,West Philadelphia,19104,272056000,44fb7ed0ceb85f3b,P0000JCBUO6G,1800.0,,B000CTQ2F3ZM,Residential,71.0,73.0,71.0,870.0
-75.2026451,39.9595608,313,WIOTA ST,,Philadelphia,University City,West Philadelphia,19104,61172100,9c30b6a57abe0937,P0000JCBUSIU,1140.0,70000.0,B000CTQ2JA5U,Residential,101.0,102.0,101.0,606.0
-75.2028334,39.9561574,4006R-14,LUDLOW ST,,Philadelphia,University City,West Philadelphia,19104,271136710,282073814310989e,,,,,,,,,
-75.2105854,39.9677299,4326,PARRISH ST,,Philadelphia,University City,West Philadelphia,19104,62054100,b5affcef6cb5d1fe,P0000JCBUKFC,1140.0,10520.0,B000CTQ2DVHI,Residential,114.0,114.0,114.0,723.0
-75.2090523,39.9741748,4110,W STILES ST,,Philadelphia,University City,West Philadelphia,19104,62182800,2d492fefa3b35c22,P0000JCBUJHR,1504.0,1500.0,B000CTRV0T34,Residential,114.0,116.0,112.0,1061.0
-75.1924625,39.9656131,609-13,N SHEDWICK ST,,Philadelphia,University City,West Philadelphia,19104,242156300,2d1d8d6ffdbee9ae,,,,B000CTQ2J3I7,Unknown,101.0,104.0,100.0,819.0
-75.207754,39.9640171,649,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,61261900,123deb4f9bed89f6,P0000JCBUGE2,,5500.0,,,,,,
-75.1921737,39.9655947,658,N 34TH ST,,Philadelphia,University City,West Philadelphia,19104,886552100,2ba99b508779827d,P0000JCBUCQO,2469.0,,B000CTQ2JLJD,Residential,104.0,106.0,101.0,1000.0
-75.2085101,39.9516091,4219,PINE ST,,Philadelphia,University City,West Philadelphia,19104,881613330,264fd4afd814a333,P0000JCD8KCA,3520.0,,B000CTQ2J69W,Residential,60.0,61.0,58.0,1777.0
-75.1896415,39.9627648,427,N 33RD ST,,Philadelphia,University City,West Philadelphia,19104,881041910,458425d1e0def554,P0000JCBUKUD,2976.0,50000.0,B000CTRV21GJ,Residential,100.0,102.0,99.0,1227.0
